"paper_table_order","paper_common_name","species","route","source_id","region","specificity","rung","dep_class","t_pathway","t_config","h_usemode","h_lifestage","h_config","review_flag","evidence","note","coder_id"
13,"Garrick","Lichia amia","H","Fennessy et al. (2010) - Influence of the sardine run on selected nearshore predatory teleosts in KwaZulu-Natal.pdf","East","Medium",0,,"not_applicable","not_applicable","non-kelp","unspecified","not_applicable","no","Shore-angling catch data document Lichia amia occurring in non-kelp nearshore KwaZulu-Natal waters (East of the kelp limit; Figure 2, Table 2). Kelp is absent and never mentioned, so this is a level-0 observed_alternative on the habitat route. The significant catch-rate relationship is with the sard",,"agent:opus:rfbf-v7.1"
13,"Garrick","Lichia amia","H","Gonzalez (2024) - Baited remote underwater video surveys report, Stilbaai Marine Protected Area (2013-2016).pdf","East","Medium",0,,"not_applicable","not_applicable","non-kelp","unspecified","not_applicable","no","Lichia amia was recorded by baited remote underwater video in the Stilbaai MPA (Table 3; present in 2015 per Table 4). Stilbaai lies on the warm-temperate south coast east of Cape Agulhas/De Hoop, beyond the eastern range limit of Ecklonia maxima, and the report explicitly states that the survey hab",,"agent:opus:rfbf-v7.1"
13,"Garrick","Lichia amia","H","Hanekom and Baird (1984) - Fish community structures in Zostera and non-Zostera regions of the Kromme estuary, St Francis Bay.pdf","East","Medium",0,,"not_applicable","not_applicable","non-kelp","juvenile","not_applicable","no","Lichia amia juveniles were netted in the Zostera region of the Kromme estuary, an East-coast estuarine non-kelp habitat. Level-0 observed_alternative on the habitat route; no kelp present or assessed.",,"agent:opus:rfbf-v7.1"
13,"Garrick","Lichia amia","H","Harrison (1999) - A preliminary survey of the estuaries on the south coast of South Africa, Cape Agulhas-Cape St Blaize, Mossel Bay, with particular reference to the fish fauna.pdf","East","Medium",0,,"not_applicable","not_applicable","non-kelp","unspecified","not_applicable","no","Leervis (garrick) was captured in three estuaries, documenting an in-scope species occupying a non-kelp estuarine habitat. Level-0 observed_alternative on the habitat route.",,"agent:opus:rfbf-v7.1"
13,"Garrick","Lichia amia","H","Harrison and Whitfield (2006) - Estuarine typology and the structuring of fish communities in South Africa.pdf","Both","Medium",0,,"not_applicable","not_applicable","non-kelp","unspecified","not_applicable","no","Lichia amia was captured in estuaries of all three biogeographic regions (Tables 1, 5, 9), spanning East and West, a non-kelp habitat; kelp and diet unassessed. Level-0 observed_alternative on the habitat route across both regions; trophic route unassessed.",,"agent:opus:rfbf-v7.1"
13,"Garrick","Lichia amia","H","Harrison and Whitfield (2008) - Geographical and typological changes in fish guilds of South African estuaries.pdf","Both","Low",0,,"not_applicable","not_applicable","non-kelp","unspecified","not_applicable","no","Leervis/garrick recorded in the estuary catch survey and listed in Appendix II as marine-estuarine-dependent (MMD), documenting use of estuarine (non-kelp) habitat at the sampled locality and time. No kelp co-occurrence, structural use, or trophic link observed. Level 0 observed_alternative on the h",,"agent:opus:rfbf-v7.1"
13,"Garrick","Lichia amia","H","Hutchings and Lamberth (2002) - Bycatch in the gillnet and beach-seine fisheries in the Western Cape, South Africa, with implications for management.pdf","West","Low",0,,"not_applicable","not_applicable","non-kelp","unspecified","not_applicable","no","Garrick directly observed as one individual landed in a fully monitored beach-seine haul (p.235), documenting occurrence in a non-kelp surf-zone habitat. No kelp relationship measured or mentioned; level-0 observed_alternative on the habitat route. Trophic route unassessed. Specificity Low (single i",,"agent:opus:rfbf-v7.1"
13,"Garrick","Lichia amia","H","Hutchings and Lamberth (2002) - Catch-and-effort estimates for the gillnet and beach-seine fisheries in the Western Cape, South Africa.pdf","West","Low",0,,"not_applicable","not_applicable","non-kelp","unspecified","not_applicable","no","Leervis/garrick (Lichia amia) is recorded in a monitored beach-seine haul in the West Coast surf zone. Occurrence in a non-kelp surf-zone net setting with no diet or kelp data; level-0 observed_alternative on the habitat route, low specificity (single individual).",,"agent:opus:rfbf-v7.1"
13,"Garrick","Lichia amia","H","James and Harrison (2008) - A preliminary survey of the estuaries on the south coast of South Africa, Cape St Blaize, Mossel Bay-Robberg Peninsula, Plettenberg Bay, with particular reference to the fish fauna.pdf","East","Medium",0,,"not_applicable","not_applicable","non-kelp","unspecified","not_applicable","no","Region East estuarine survey. Lichia amia (leervis) was caught in five estuaries, documenting occupancy of estuarine (non-kelp) habitat. No kelp or diet data. Level-0 observed_alternative on the habitat route.",,"agent:opus:rfbf-v7.1"
13,"Garrick","Lichia amia","H","James and Harrison (2009) - A preliminary survey of the estuaries on the south coast of South Africa, Robberg Peninsula to Cape St Francis, with particular reference to the fish fauna.pdf","East","Medium",0,,"not_applicable","not_applicable","non-kelp","unspecified","not_applicable","no","Leervis/garrick (Lichia amia) was caught (2 individuals) in the Keurbooms Estuary (~23.4°E), east of the kelp limit, occupying non-kelp estuarine habitat. No kelp or diet examined. Level-0 observed_alternative on the habitat route; trophic route unassessed.",,"agent:opus:rfbf-v7.1"
13,"Garrick","Lichia amia","H","James and Harrison (2010) - A preliminary survey of the estuaries on the southeast coast of South Africa, Cape Padrone-Great Fish River, with particular reference to the fish fauna.pdf","East","Medium",0,,"not_applicable","not_applicable","non-kelp","unspecified","not_applicable","no","Leervis recorded in six southeast-coast estuaries, a non-kelp habitat. No kelp assessed, no diet examined; habitat-route level-0 observed_alternative. Region East.",,"agent:opus:rfbf-v7.1"
13,"Garrick","Lichia amia","H","James and Harrison (2011) - A preliminary survey of the estuaries on the southeast coast of South Africa, Old Woman's-Tyolomnqa, with particular reference to the fish fauna.pdf","East","Medium",0,,"not_applicable","not_applicable","non-kelp","unspecified","not_applicable","no","Lichia amia was caught in five Eastern Cape estuaries in September 1996, east of the kelp range, occupying non-kelp estuarine habitat (observed_alternative). Level-0 habitat record only.",,"agent:opus:rfbf-v7.1"
13,"Garrick","Lichia amia","H","James and Harrison (2020) - A preliminary fish survey of the estuaries on the south-east coast of South Africa, Kei Estuary to Mdumbi.pdf","East","Medium",0,,"not_applicable","not_applicable","non-kelp","juvenile","not_applicable","no","Leervis captured in moderate-large closed and open estuaries (East region; Table 5 abundance 0.06–0.09%; Table 6 biomass 1.32–4.95%), documenting occupancy of a non-kelp estuarine habitat. Level-0 observed_alternative on the habitat route; no kelp measured or mentioned. Juvenile life stage inferred ",,"agent:opus:rfbf-v7.1"
13,"Garrick","Lichia amia","H","James et al. (2001) - The recreational fishery in the Kosi estuarine lake system, South Africa.pdf","East","Low",0,,"not_applicable","not_applicable","non-kelp","unspecified","not_applicable","no","Garrick recorded (n=2) as a surf-zone shore catch on the northern KZN east coast, a non-kelp habitat. Documents an in-scope species occupying a non-kelp habitat: level-0 observed_alternative on the habitat route. Low specificity because authors flag the appendix catches as suspected/misreported.",,"agent:opus:rfbf-v7.1"
13,"Garrick","Lichia amia","H","Kilian (2025)-The movements of adult leerfish Lichia amia in the Breede Estuary  Western Cape  South Africa  insights from acoustic telemetry.pdf","East","High",0,,"not_applicable","not_applicable","non-kelp","both","not_applicable","no","Lichia amia is in scope (model_scope=true). This acoustic-telemetry study documents sub-adult and adult L. amia occupying and moving through the Breede Estuary (a non-kelp, permanently open estuary) and adjacent coastline over 2016-2019, with quantified habitat use (residency indices, reach occupanc",,"agent:opus:rfbf-v7.1"
13,"Garrick","Lichia amia","H","Kok and Whitfield (1986) - The influence of open and closed mouth phases on the marine fish fauna of the Swartvlei estuary.pdf","East","High",0,,"not_applicable","not_applicable","non-kelp","both","not_applicable","no","Captured by large-seine and gill netting in the Swartvlei estuary (Cape south coast, 34°S 22°46′E), a seagrass and sand-flat estuarine system east of the Agulhas kelp limit (Table 1). This documents an in-scope species occupying a non-kelp estuarine habitat; kelp is neither observed nor mentioned. L",,"agent:opus:rfbf-v7.1"
13,"Garrick","Lichia amia","H","Lamberth (1994) - The commercial beach-seine fishery in False Bay, South Africa.pdf","West","Medium",0,,"not_applicable","not_applicable","non-kelp","both","not_applicable","no","Caught in beach-seine hauls on sandy surf-zone beaches of False Bay; documents occupancy of a non-kelp habitat. Level-0 observed_alternative on the habitat route.",,"agent:opus:rfbf-v7.1"
13,"Garrick","Lichia amia","H","Lamberth (2008) - Approaches to assessing the status of nearshore and estuarine fish and fisheries and their responses to environmental change.pdf","Both","Medium",0,,"not_applicable","not_applicable","non-kelp","unspecified","not_applicable","no","Leervis/garrick documented in estuaries across regions including a small West-coast catch. Level-0 observed_alternative (non-kelp estuarine habitat). Region Both.",,"agent:opus:rfbf-v7.1"
13,"Garrick","Lichia amia","H","Lamberth and Turpie (2003) - The role of estuaries in South African fisheries, economic importance and management implications.pdf","Both","High",0,,"not_applicable","not_applicable","non-kelp","juvenile","not_applicable","no","Leervis (Category IIa) is stated to be completely dependent on estuaries for its juvenile phase and is caught in estuaries across all regions incl. the West Coast (Table V, 26.00 t), a non-kelp habitat. Level-0 observed_alternative on the habitat route; kelp never assessed. Region Both.",,"agent:opus:rfbf-v7.1"
13,"Garrick","Lichia amia","H","Lamberth et al. (1995) - The vulnerability of fish to capture by commercial beach-seine nets in False Bay, South Africa.pdf","West","Medium",0,,"not_applicable","not_applicable","non-kelp","unspecified","not_applicable","no","Leervis (garrick) caught in the Fish Hoek Beach sandy surf zone (False Bay, West coast); documented occupancy of a non-kelp habitat. No kelp use, diet, availability, or counterfactual assessed, so level-0 observed_alternative on the habitat route.",,"agent:opus:rfbf-v7.1"
13,"Garrick","Lichia amia","H","Lamberth et al. (2008) - Comparison of, and the effects of altered freshwater inflow on, fish assemblages of two contrasting South African estuaries, the cool-temperate Olifants and the warm-temperate Breede.pdf","Both","High",0,,"not_applicable","not_applicable","non-kelp","both","not_applicable","no","Leervis was caught in both estuaries and is obliged to spend at least its first year in the estuary. Estuary is a non-kelp habitat; occurrence is a level-0 observed_alternative on the habitat route.",,"agent:opus:rfbf-v7.1"
13,"Garrick","Lichia amia","H","Lasiak (1981) - Nursery grounds of juvenile teleosts, evidence from the surf zone of King's Beach, Port Elizabeth.pdf","East","Medium",0,,"not_applicable","not_applicable","non-kelp","juvenile","not_applicable","no","Lichia amia (leervis/garrick) is recorded in the King's Beach surf-zone juvenile ichthyofauna (Table 1) and the Results text lists it among species present in the juvenile phase only, so life stage is juvenile. The sandy East-coast surf zone in Algoa Bay is beyond the Ecklonia maxima limit and kelp ",,"agent:opus:rfbf-v7.1"
13,"Garrick","Lichia amia","H","Lasiak (1984).pdf","East","Medium",0,,"not_applicable","not_applicable","non-kelp","unspecified","not_applicable","no","Lichia amia (leervis/garrick) caught in the King's Beach sandy surf-zone (East). Non-kelp habitat occupancy = level-0 observed_alternative.",,"agent:opus:rfbf-v7.1"
13,"Garrick","Lichia amia","H","Lloyd et al. (2011) - Ocean warming alters species abundance patterns and increases species diversity in an African sub-tropical reef-fish community.pdf","East","Low",0,,"not_applicable","not_applicable","non-kelp","unspecified","not_applicable","no","Lichia amia (garrick/leervis) is recorded in the KwaZulu-Natal offshore-reef spear-fishing catch (28.0–31.6°S; East region), with 12 individuals shot 1989–2007 (Appendix A). Documents the species occurring in a non-kelp subtropical reef zone; kelp is not measured or mentioned. As a pelagic/coastal c",,"agent:opus:rfbf-v7.1"
