"paper_table_order","paper_common_name","frame_id","record_id","source_id","species","route","region","rung","level_source","specificity","life_stage","unit_of_inference","t_pathway","t_config","h_usemode","h_config","spatial_scale","temporal_scale","review_required","reasoning"
19,"Red steenbras","S0675","R03","Osgood et al. (2020) - Chondrichthyans as an umbrella species-complex for conserving South African biodiversity.pdf","Petrus rupestris","H","West",0,"ai","Medium","unspecified","site","not_applicable","not_applicable","non-kelp","not_applicable","Betty's Bay MPA / Walker Bay Whale Sanctuary and adjacent unprotected areas, Western Cape, South Africa; 167 sites / 419 BRUV deployments; habitat sand, rocky reef or kelp.","July 2016 to July 2018, multiple seasons and years.","no","Red steenbras is observed on BRUV in the kelp region and placed with roman on deeper rocky-reef sites in the RDA (Fig 6), opposite the kelp vector: occupation of non-kelp reef habitat, a level-0 observed_alternative on the habitat route. No kelp use recorded. Trophic route unassessed."
19,"Red steenbras","S0431","R02","Penney et al. (1999) - Long-term trends in catch and effort in the KwaZulu-Natal nearshore linefisheries.pdf","Petrus rupestris","H","East",0,"ai","Medium","adult","observation","not_applicable","not_applicable","non-kelp","not_applicable","KwaZulu-Natal south-coast nearshore reefs; migrant shoals from the central Agulhas Bank","Commercial catch records 1923-1995 (winter-spring migrant runs)","no","Red steenbras is documented as a temperate reef-associated sparid whose adult shoals migrate into and are caught on KwaZulu-Natal south-coast reefs (East region, no kelp present). Occupation of a non-kelp reef habitat by an in-scope species is a level-0 observed_alternative on the habitat route; kelp is neither measured nor mentioned."
19,"Red steenbras","S0202","R07","Penrith (1972) - THE BEHAVIOUR OF REEF-DWELLING SPARID FISHES.pdf","Petrus rupestris","H","Unclear",0,"human_confirmed","Low","juvenile","observation","not_applicable","not_applicable","non-kelp","not_applicable","Reefs with crevices, southern Cape (locality within study area not stated)","Opportunistic SCUBA observations, late 1960s to 1972","yes","In-scope species with a brief habitat observation: juveniles patrol over a reef and dart into crevices to forage. The habitat is non-kelp rocky reef/crevices; kelp is not mentioned. Diet is stated only as 'very restricted' without identified prey, so no trophic record is coded. Level-0 observed_alternative on the habitat route. The study locality within the southern Cape (Cape Point to Tsitsikamma) is not specified for this species, so region is Unclear and review is flagged."
19,"Red steenbras","S0211","R21","Roberson et al. (2015) - First survey of fishes in Betty's bay along South Africa s temperate south west coast.pdf","Petrus rupestris","H","West",0,"ai","Low","unspecified","site","not_applicable","not_applicable","non-kelp","not_applicable","Betty's Bay MPA and adjacent coast (~20 km2), 5-40 m depth, Agulhas inshore ecoregion","Single BRUVs survey (58 deployments over 12 days at sea); survey year not stated","no","P. rupestris was recorded at 3 of 58 sites (and noted disregarding the bait) without resolution to kelp habitat. Observed occupancy of the surveyed inshore habitat (Level 0 observed alternative); kelp co-occurrence not established."
19,"Red steenbras","S0590","R09","Scott (1949) - Otter-trawl fisheries of South Africa.pdf","Petrus rupestris","H","Both",0,"ai","Low","unspecified","observation","not_applicable","not_applicable","non-kelp","not_applicable","Agulhas Bank / Cape Hangklip deep trawl grounds; warmer south-east waters","Fishery survey to 1948; 1948 catch statistics","no","Red steenbras is documented as an occasional component of the deep 'reds, pangas, gurnards' trawl grounds (non-kelp mud bottoms). Level-0 observed_alternative habitat record; low specificity given the passing mention."
19,"Red steenbras","S0225","R14","Smale (1983) - Resource partitioning by top predatory teleosts in the eastern cape coastal waters South Africa.pdf","Petrus rupestris","H","East",0,"ai","Medium","both","observation","not_applicable","not_applicable","non-kelp","not_applicable","eastern Cape coastal reefs","ski-boat and spear fishery sampling, late 1970s–early 1980s","no","Petrus rupestris is documented as a top predatory teleost inhabiting eastern Cape coastal reefs, a non-kelp habitat east of the kelp range. Level-0 observed_alternative on the habitat route."
19,"Red steenbras","S0227","R04","Smale (1986) - Feeding biology of four predatory reef fishes off the south-eastern Cape coast.pdf","Petrus rupestris","H","East",0,"ai","Medium","both","observation","not_applicable","not_applicable","non-kelp","not_applicable","South-eastern Cape reefs (gullies, drop-offs, caves); inshore <30 m and offshore deep reefs 40-100 m","February 1978 to May 1982","no","Petrus rupestris is documented as a demersal reef-associated top predator of hard substrata, cruising over reefs, gullies and caves in the south-eastern Cape (East region, no kelp). A documented observation of an in-scope species occupying non-kelp reef habitat: a level-0 observed_alternative on the habitat route."
19,"Red steenbras","S0228","R04","Smale (1987) - Food paritioning by coastal pedatory teleosts in South Africa.pdf","Petrus rupestris","H","East",0,"ai","Medium","both","observation","not_applicable","not_applicable","non-kelp","not_applicable","South-eastern Cape coast, South Africa; Mossel Bay to East London, most material from Algoa Bay and environs; all coded samples inshore of Cape Recife, angling most common within 8 km of shore","February 1978 to May 1982; all months and years pooled for analysis","no","The source documents P. rupestris occupying non-kelp habitat at the sampled place, time and life stage: it is classified among the reef predators on the basis of this paper's own classification, and is stated to swim over sand between reefs. All 113 specimens were taken inshore of Cape Recife, east of the eastern kelp limit. This is a level-0 observed_alternative record on the habitat route, coded at level 0 even though kelp is neither measured nor mentioned. No action involving physical kelp structure is documented, so documented_action is not_assessed and the record cannot reach level 2. Specificity is Medium because the habitat evidence is qualitative and the reef designation is partly inferred from prey composition rather than observed directly. The author's own caution that habitat groupings are not rigid is retained as counterevidence."
19,"Red steenbras","S0229","R01","Smale (1988) - Distribution and reproduction of Petrus rupestris.pdf","Petrus rupestris","H","East",0,"ai","Medium","both","site","not_applicable","not_applicable","non-kelp","not_applicable","South-eastern Cape coast of South Africa, ski-boat and spearfishing samples between Coffee Bay (31 deg 48'S) and Cape Agulhas (34 deg 50'S), plus Agulhas Bank offshore reefs; depths 10-160 m","1978-1987","no","Petrus rupestris is an in-scope species observed by this distribution/reproduction study occupying non-kelp habitat at the sampled place, time and life stage: deep offshore continental-shelf banks and drop-off reefs off Coffee Bay (55-160 m, most productive 86-110 m) and inshore rocky reefs on the Cape south coast between Algoa Bay and the Agulhas Bank (15-50 m, juveniles/subadults down to 30 m confirmed by the study's own linefishing). All sampled localities lie east of the Ecklonia maxima kelp limit near Cape Agulhas/De Hoop, so region is East. Kelp is neither measured nor mentioned anywhere in the source; no kelp structural use, selection relative to measured availability, contribution to a vital rate, or dependence is assessed. This is therefore a level-0 observed_alternative habitat record (h_usemode non-kelp). The trophic route is not coded here because the source presents no primary diet observation; the apex-predator role is attributed to Smale (1986) and is recorded as a citation lead."
19,"Red steenbras","S0415","R05","Smale (1992) - Predatory fish and their prey, an overview of trophic interactions in the fish communities of the west and south coasts of South Africa.pdf","Petrus rupestris","H","East",0,"ai","Medium","both","observation","not_applicable","not_applicable","non-kelp","not_applicable","South Coast rocky reefs, inshore to shelf edge (regional review synthesis)","synthesis of studies published to 1991","no","Red steenbras is characterised as a South Coast rocky-reef apex teleost (prose and Fig. 5), a non-kelp habitat east of the kelp limit. Level 0 observed_alternative on the habitat route. Secondary synthesis."
19,"Red steenbras","S0235","R13","Smale and Buxton (1985) - recreational ski-boat fishery off the Eastern Cape.pdf","Petrus rupestris","H","East",0,"ai","Medium","unspecified","observation","not_applicable","not_applicable","non-kelp","not_applicable","Eastern Cape coast, Algoa Bay; PEDSAC within ~30 km of harbour","1978-1982 (Table I); quantified 1979-1980 (Table II)","no","Red steenbras, an endemic reef sparid, is caught (quantified) in the Algoa Bay fishery, east of the kelp limit; documents occurrence in non-kelp reef habitat, a level-0 observed alternative. No diet data; trophic route unassessed."
19,"Red steenbras","S0238","R01","Smale and Punt (2010) - Age and growth of red steenbras.pdf","Petrus rupestris","H","East",0,"ai","Low","both","observation","not_applicable","not_applicable","non-kelp","not_applicable","South-east and south coast of South Africa, from Coffee Bay (Transkei) to Struis Bay; adults on deep offshore reefs, juveniles on the inshore continental shelf of the South-East Cape.","Collections 1979-1987.","no","This is an age-and-growth study of red steenbras (Petrus rupestris, model_scope=true) sampled by linefishing, spearfishing and rotenone between Coffee Bay (Transkei) and Struis Bay on the south-east/south coast (1979-1987), i.e. the East region beyond the eastern kelp limit near Cape Agulhas. The source documents the in-scope species occupying non-kelp reef habitat: adults on deep offshore reefs and juveniles on the inshore continental-shelf nursery. Kelp and Ecklonia are neither measured nor mentioned anywhere in the text, tables or figures. This satisfies a level-0 observed_alternative on the habitat route (an in-scope species recorded in a non-kelp habitat at the sampled place, time and life stage). No availability, comparator, counterfactual or kelp-effect evidence exists, so no higher level applies. Habitat descriptors are partly asserted with citation, and the study focus is ageing rather than habitat, so specificity is Low."
